Price,Close,High,Low,Open,Volume,10-day MA,50-day MA,Daily Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2020-04-21,65.19935607910156,67.35671573507143,64.48509491154081,67.12105803809912,180991600,66.8832275390625,67.23010963439941,-0.030910624068424264
2020-04-22,67.07733917236328,67.51463866177296,66.12985200256384,66.47239906793473,116862400,67.28821868896485,67.00927207946778,0.028803706143712526
2020-04-23,66.81739807128906,68.44999451020912,66.77852584487202,67.02147169938918,124814400,67.5058967590332,66.79266151428223,-0.003875244669533928
2020-04-24,68.74638366699219,68.75610357640764,67.29599672618441,67.34458885914316,126161200,67.86983032226563,66.57775169372559,0.028869510806826648
2020-04-27,68.79499053955078,69.12782522068554,68.01270448166582,68.46214844429589,117087600,68.11083602905273,66.37513511657716,0.0007070462468838912
2020-04-28,67.67987060546875,69.44122851178182,67.5875573844478,69.2590190731977,112004800,67.90506362915039,66.14982765197755,-0.01620931880848131
2020-04-29,69.90278625488281,70.3741016228234,68.96987542536264,69.17394897424678,137280800,67.98523254394532,65.99788871765136,0.03284456116017531
2020-04-30,71.37747955322266,71.55483267240312,70.05342927151027,70.44456848623724,183064000,68.15796661376953,65.85299522399902,0.02109634504356883
2020-05-01,70.22835540771484,72.64080580783057,69.44606951014269,69.54324636284784,240616800,68.31029510498047,65.70125160217285,-0.016099253611931874
2020-05-04,71.22199249267578,71.35075347169294,69.56024408995484,70.2526411112846,133568000,68.70459518432617,65.60460746765136,0.014148659458025348
2020-05-05,72.29096221923828,73.12669648649918,71.53782864635428,71.68359763047998,147751200,69.41375579833985,65.60159507751465,0.015008983730305347
2020-05-06,73.03681182861328,73.67089693622526,72.60922476151869,72.99550777203844,142333600,70.00970306396485,65.66257469177246,0.010317328563327788
2020-05-07,73.79237365722656,74.13979187417405,73.36236215111808,73.66604447823067,115215200,70.70720062255859,65.71646003723144,0.01034494537338615
2020-05-08,75.54873657226562,75.60232962681305,74.12609336468238,74.45495949785123,133838400,71.38743591308594,65.8984236907959,0.023801415078440913
2020-05-11,76.73753356933594,77.23447930915694,74.8447297976167,75.05423265334322,145946400,72.18169021606445,66.10494102478027,0.015735498050760688
2020-05-12,75.8605728149414,77.87760965678292,75.73877105532733,77.42450324524006,162301200,72.99976043701172,66.17025978088378,-0.01142805500260391
2020-05-13,74.94462585449219,76.96653965007208,73.86302556726389,76.04084175904602,200622400,73.50394439697266,66.26337074279785,-0.01207408442174085
2020-05-14,75.40504455566406,75.46594544284673,73.4537777513905,74.17971900291641,158929200,73.9067008972168,66.30048316955566,0.0061434518609218
2020-05-15,74.95921325683594,75.00549850567475,73.13218743694688,73.16629548732794,166348400,74.37978668212891,66.37639350891114,-0.005912486378799375
2020-05-18,76.72534942626953,77.10050086433853,75.59503315299358,76.28930455282763,135178400,74.93012237548828,66.50652793884278,0.02356129543919039
2020-05-19,76.28199768066406,77.59257816496145,76.25032803863408,76.7424043944102,101729600,75.32922592163087,66.73887016296386,-0.005778425890800465
2020-05-20,77.76555633544922,77.83619600542188,77.1053854269129,77.1443628832028,111504800,75.80210037231446,66.90773796081542,0.01944834561092268
2020-05-21,77.18577575683594,78.1699360459229,76.94704163415062,77.62669752734837,102688800,76.1414405822754,67.11316200256347,-0.007455493227777388
2020-05-22,77.68273162841797,77.76555593478616,76.8203730686473,76.92268238596525,81803200,76.35484008789062,67.46068771362305,0.006438438516801703
2020-05-26,77.15653991699219,78.98599716300203,77.10050843518626,78.80573295034046,125522000,76.39674072265625,67.65318542480469,-0.006773599491103455
2020-05-27,77.49270629882812,77.63886988657548,76.26981939752606,77.01281453766303,112945200,76.55995407104493,68.0261612701416,0.004356939569835516
2020-05-28,77.52684020996094,78.79114339916505,76.88860001262842,77.16630423118309,133560800,76.8181755065918,68.34807250976563,0.0004404790174856732
2020-05-29,77.45130157470703,78.23326677043703,77.09320411296707,77.77042158223573,153532400,77.02280120849609,68.69854965209962,-0.0009743546241447465
2020-06-01,78.4037857055664,78.52558745206125,77.27346192968375,77.40500989747099,80791200,77.36725845336915,69.07725967407227,0.01229784537501466
2020-06-02,78.76675415039062,78.79111598702812,77.69246183211925,78.1358219826799,87642800,77.57139892578125,69.53873649597168,0.004629476007539823
2020-06-03,79.20037078857422,79.46346673855659,78.51340711651795,79.08831525723531,104491200,77.86323623657226,70.03254875183106,0.00550507181438098
2020-06-04,78.51826477050781,79.32215317141346,78.14311338079781,79.02252568967691,87560400,77.93850708007812,70.40334449768066,-0.008612409402568244
2020-06-05,80.75456237792969,80.81546325453446,78.73996405615183,78.76919528745188,137250400,78.2953857421875,70.8254744720459,0.028481240816491615
2020-06-08,81.2320327758789,81.26614083922212,79.7363109353518,80.45006750936709,95654400,78.65031585693359,71.19437637329102,0.005912612041839349
2020-06-09,83.79718017578125,84.19181672502023,80.87881449555262,80.91048414553676,147712400,79.3143798828125,71.66657180786133,0.03157802793116904
2020-06-10,85.95305633544922,86.423209296877,84.30873274320918,84.74965447468956,166651600,80.16041488647461,72.14753242492675,0.02572731152940455
2020-06-11,81.826416015625,85.51944605133392,81.72410670645458,85.0931399166828,201662400,80.59037246704102,72.54848678588867,-0.04801039655552408
2020-06-12,82.53285217285156,84.72528338984903,81.41715155791107,83.97498797774145,200146000,81.09852752685546,73.02858207702637,0.008633350837358833
2020-06-15,83.5535659790039,84.2088600192706,81.01765253374747,81.18087015739522,138808800,81.61350555419922,73.50955879211426,0.012367363774302031
2020-06-16,85.76790618896484,86.04074831926326,83.97498822355983,85.61687322748851,165428800,82.31362075805664,74.05192573547363,0.026502043138618037
2020-06-17,85.64854431152344,86.57667295034399,85.52674257483635,86.51577208200045,114406400,82.95843811035157,74.48957672119141,-0.0013916846375895409
2020-06-18,85.68267059326172,86.10166895396527,85.07122336608076,85.6047156809937,96820400,83.67487869262695,74.94268157958984,0.00039844555459289666
2020-06-19,85.19302368164062,86.85927087357204,84.0797538062018,86.39155627628752,264476000,84.11872482299805,75.35372970581055,-0.005714655113231326
2020-06-22,87.42198944091797,87.5657146180658,85.54137006793363,85.58765532903756,135445200,84.73772048950195,75.80002853393555,0.026163712273047146
2020-06-23,89.28800201416016,90.71308415884995,88.25024859206576,88.67168537744823,212155600,85.28680267333985,76.25808990478515,0.021344887998725914
2020-06-24,87.71188354492188,89.83854496849224,87.33673203943316,88.91528553845141,192623200,85.4626853942871,76.61757568359376,-0.017652074564153963
2020-06-25,88.87630462646484,88.91528208057547,87.10530976653794,87.86778995028821,137522400,86.1676742553711,77.01307983398438,0.01327552247748276
2020-06-26,86.14549255371094,88.99321758938132,85.99689057767071,88.77153754918204,205256800,86.52893829345703,77.34298690795899,-0.030725985787000698
2020-06-29,88.13086700439453,88.22587593033623,85.57303045547391,86.05292961011511,130646000,86.98666839599609,77.73150283813476,0.02304675952076929
2020-06-30,88.86656188964844,89.1540196957145,87.69726795722788,87.71675296795276,140223200,87.29653396606446,78.16325424194336,0.008347754995048584
2020-07-01,88.6984634399414,89.49017478480187,88.64974720230927,88.9445053445153,110737200,87.60152587890624,78.63323638916016,-0.001891582684562132
2020-07-02,88.6984634399414,90.2477855067387,88.58397693612106,89.60954555050597,114041600,87.90310516357422,79.06565887451171,0.0
2020-07-06,91.07115173339844,91.54130461008918,90.1016073211506,90.13327695928194,118655600,88.49091796875,79.55073394775391,0.02675004956611904
2020-07-07,90.78858947753906,92.23315645577712,90.67653394853455,91.4511912983208,112424400,88.82757797241212,79.99157806396484,-0.0031026538094801603
2020-07-08,92.90306091308594,92.93473055595655,91.68260506078956,91.77030618213804,117092000,89.18908386230468,80.47373947143555,0.023290057128489527
2020-07-09,93.30257415771484,93.85311298440196,92.25020530715545,93.79951991976638,125642800,89.74815292358399,80.98619354248046,0.004300323807443274
2020-07-10,93.46578979492188,93.52425969060765,92.28188034447685,92.89575849276069,90257200,90.20710144042968,81.45745361328125,0.0017493154790255705
2020-07-13,93.03462219238281,97.39756217350657,92.82024990306108,94.77638589183749,191649200,90.89601440429688,81.89059646606445,-0.004613106073196538
2020-07-14,94.57418823242188,94.76662964226465,91.47555145597293,92.41341897123698,170989200,91.54034652709962,82.3775131225586,0.016548312915759977
2020-07-15,95.224609375,96.70815384014621,94.02120745599402,96.45724252536823,153198000,92.17615127563477,82.85756546020508,0.006877364265392094
2020-07-16,94.05287170410156,94.91279173687622,93.45117077912744,94.0918491550775,110577600,92.71159210205079,83.29280364990234,-0.012304987949953827
2020-07-17,93.86286926269531,94.66188849020998,93.38783943733658,94.50598610723088,92186800,93.22803268432617,83.70932479858398,-0.0020201662954429933
2020-07-20,95.84092712402344,95.97978290888382,93.60464868715383,93.9505689422849,90318000,93.70501022338867,84.15029586791992,0.021073912153613206
2020-07-21,94.51814270019531,96.71057384530293,94.26723143317828,96.63505736726202,103433200,94.0779655456543,84.52968399047852,-0.013801874246441415
2020-07-22,94.7836685180664,95.46819363985604,94.1308130352657,94.21850671167734,89001600,94.26602630615234,84.89060668945312,0.002809257675675303
2020-07-23,90.4694595336914,94.59366457206063,89.65582482110416,94.51570967602892,197004400,93.98271484375,85.18278442382812,-0.04551637483363158
2020-07-24,90.24535369873047,90.59127395192569,86.86413581047867,88.65949991326812,185438800,93.66067123413086,85.48879898071289,-0.0024771435146849763
2020-07-27,92.38418579101562,92.4767563073094,91.0882208654685,91.31233191463267,121214000,93.59562759399414,85.82838180541992,0.023700190698185963
2020-07-28,90.86653137207031,92.13083395729981,90.86165454486257,91.9530007505373,103625600,93.22486190795898,86.14652816772461,-0.016427642955888944
2020-07-29,92.60830688476562,92.79344792257184,91.31477290242519,91.35131194036357,90329200,92.96323165893554,86.46418731689454,0.019168504469079917
2020-07-30,93.72889709472656,93.83364482899431,91.36837828137207,91.77763042980641,158130000,92.93083419799805,86.81312530517579,0.012100320669454767
2020-07-31,103.54122161865234,103.6922545815279,98.24527709244623,100.25257475306186,374336800,93.89866943359375,87.32863861083985,0.10468836002635351
2020-08-03,106.15020751953125,108.78112190950725,105.1319468426195,105.43157434004412,308151200,94.92959747314453,87.90792724609375,0.025197557649917712
2020-08-04,106.85912322998047,107.95533909311011,105.61430535073687,106.3402465319621,173071600,96.16369552612305,88.491455078125,0.006678420391394768
2020-08-05,107.24642944335938,107.56798781328907,106.11123636225952,106.57895830344707,121776800,97.40997161865235,89.09325286865234,0.0036244562155478555
2020-08-06,110.9881820678711,111.48513526706205,106.98821694116845,107.5801716353025,202428800,99.46184387207032,89.76316238403321,0.034889297890219106
2020-08-07,108.46479797363281,110.96623604021983,107.6643380902287,110.50743450078211,198045600,101.28378829956054,90.38192153930665,-0.022735610649926574
2020-08-10,110.04129791259766,111.06383745078631,107.37879108538309,109.91683374879184,212403600,103.04949951171875,91.03372146606445,0.01453466902089362
2020-08-11,106.76869201660156,109.8021412960738,106.50756451384724,109.30185668966175,187902400,104.63971557617188,91.60101959228516,-0.029739797313145355
2020-08-12,110.31707763671875,110.57576233443505,107.66921252952778,107.86444373428206,165598000,106.41059265136718,92.23202606201171,0.03323432696511297
2020-08-13,112.26942443847656,113.27732214847798,111.2127152013319,111.70324349302591,210082000,108.26464538574218,92.89340713500977,0.017697593551082136
2020-08-14,112.16934967041016,112.259644279629,110.35122853945316,112.09369702768127,165565200,109.12745819091796,93.56642883300782,-0.0008913804320894725
2020-08-17,111.87650299072266,113.32123917843857,111.24687604641355,113.29683341677854,119561600,109.70008773803711,94.18886764526367,-0.002610754903616508
2020-08-18,112.80876159667969,113.23583641072877,111.29081538827005,111.6275955761066,105633600,110.29505157470703,94.82040222167969,0.00833292586946821
2020-08-19,112.95027160644531,114.3706018078018,112.85509883289839,113.21872004705092,145538000,110.86543579101563,95.40346405029297,0.0012544239273857283
2020-08-20,115.45662689208984,115.5713272828687,112.97470883953216,112.99179361951052,126907200,111.3122802734375,95.99353546142578,0.02218990047564895
2020-08-21,121.40638732910156,121.89203000788308,116.40838923591036,116.42058839410942,338054800,112.60643920898437,96.7851348876953,0.051532429078952724
2020-08-24,122.85841369628906,125.71615905282322,120.98416756262004,125.63073517139213,345937600,113.88815078735351,97.59164611816406,0.011960049212661472
2020-08-25,121.85051727294922,122.19706118429359,120.1202554216441,121.72606056016687,211495600,115.39633331298828,98.35758514404297,-0.008203723237314442
2020-08-26,123.50757598876953,123.96637748179133,122.1018875756972,123.17323866286968,163022400,116.71538314819335,99.11237854003906,0.013599111049388934
2020-08-27,122.03112030029297,124.4471416696021,120.88167375973559,124.11280434438925,155552400,117.691552734375,99.84003005981445,-0.011954373459736711
2020-08-28,121.83345794677734,123.42949208020818,121.60893535239866,123.0097382757906,187630000,118.65796356201172,100.56304580688476,-0.0016197700474208654
2020-08-31,125.9650650024414,127.87836619558423,122.99751252399706,124.53986407164061,225702700,120.06681976318359,101.37848663330078,0.033911924731455434
2020-09-01,130.9825439453125,131.58777975356097,127.41952775778309,129.59638369252755,151948100,121.88419799804687,102.24969772338868,0.0398323054314611
2020-09-02,128.26885986328125,134.69206665149915,123.97371354118887,134.31136056792818,200119000,123.41605682373047,103.02931488037109,-0.02071790637357185
2020-09-03,117.99952697753906,125.76984587273459,117.62858474412651,123.88584332486174,257599600,123.67034683227538,103.63506774902343,-0.08006099763175589
2020-09-04,118.07762908935547,120.75233522289194,108.24758859749826,117.208837599474,332607200,123.33747100830078,104.21909423828124,0.0006618849568038598
2020-09-08,110.131591796875,116.15456397882693,109.99492847765607,111.23466214416847,231366600,122.06478881835938,104.69881622314453,-0.06729502746423954
2020-09-09,114.52436828613281,116.30099900444924,112.51345864001445,114.46580041608054,176940500,121.33217391967773,105.2266862487793,0.03988661579830599
2020-09-10,110.78565216064453,117.62861341650802,109.81924489093072,117.49195006311794,182274400,120.05998153686524,105.66506805419922,-0.03264559483224827
2020-09-11,109.33114624023438,112.4841816810679,107.37880434308732,111.83990528016459,180860300,118.78998413085938,106.07772171020508,-0.013129009867641095
2020-09-14,112.611083984375,113.16750114080105,110.11208867798345,111.98633515777712,140150100,117.86774673461915,106.55597412109375,0.03000003070427515
2020-09-15,112.78678131103516,115.99838431287328,110.90277126581074,115.51029888610626,184642000,116.54991836547852,106.99028671264648,0.00156021343942081
2020-09-16,109.45803833007812,113.23582232498472,109.37018652553259,112.48417402269936,154679000,114.39746780395508,107.36367568969726,-0.02951359141792753
2020-09-17,107.71068572998047,109.52636406828354,106.11952995935675,107.10546458227437,178011000,112.341650390625,107.65982818603516,-0.015963675457332793
2020-09-18,104.2940673828125,108.23779765380655,103.56193940435647,107.7692399182456,287104900,110.97110443115234,107.8796580505371,-0.03172032861932639
2020-09-21,107.45689392089844,107.56427331516774,100.64321779610452,102.0489062682896,195713800,109.90903091430664,108.15948013305665,0.03032604459155608
2020-09-22,109.14566040039062,110.17064277235137,106.55881360489528,109.99493172137502,183055400,109.8104377746582,108.4817008972168,0.015715757434188626
2020-09-23,104.56742858886719,109.43851925260384,104.2257628187344,108.96019760104794,150718700,108.81474380493164,108.6815657043457,-0.041946072750200236
2020-09-24,105.64122772216797,107.6228536776332,102.4979558834602,102.66390316746805,167743300,108.30030136108398,108.88989807128907,0.01026896374704478
2020-09-25,109.60444641113281,109.76063729998137,105.10429883056716,105.84619065741477,149981400,108.32763137817383,109.20092956542969,0.03751583330125574
2020-09-28,112.22059631347656,112.5720184036697,110.09254363290351,112.2694078334004,137672400,108.28858261108398,109.56808410644531,0.023869012508219045
2020-09-29,111.37133026123047,112.56225990652231,110.86372468906299,111.82037541240005,99382200,108.14703750610352,109.87869216918945,-0.007567826942157407
2020-09-30,113.05033874511719,114.46579088344285,110.91252974272332,111.07847699244668,142675200,108.50626754760742,110.2493360900879,0.015075769320061605
2020-10-01,114.00699615478516,114.91483535664295,113.06987301860818,114.83673990006338,116120400,109.13589859008789,110.63380264282226,0.008462225060862805
2020-10-02,110.32682037353516,112.62082770816717,109.5458882032621,110.19992085085872,144712000,109.73917388916016,111.03094985961914,-0.03228026266259565
2020-10-05,113.7238998413086,113.87032695294033,110.84419891878447,111.1956210076637,106243800,110.36587448120117,111.5005207824707,0.030791057480600736
2020-10-06,110.46350860595703,113.35297373285464,109.57518946396561,112.94297627246219,161498200,110.4976593017578,111.86210723876952,-0.028669358331020467
2020-10-07,112.33773040771484,112.7965318465622,111.41036373730653,111.8886927615811,96849000,111.27468948364258,112.29153121948242,0.016966886399050418
2020-10-08,112.23037719726562,113.62630197710448,111.85942746357831,113.47987484262757,83477200,111.93360443115235,112.68397262573242,-0.0009556291555793406
2020-10-09,114.18269348144531,114.21197741224402,112.18154047082656,112.53296253559465,100506900,112.3914291381836,113.0930485534668,0.017395613673721666
2020-10-12,121.43565368652344,122.19706574823392,116.43765631689607,117.19906837860654,240226800,113.31293487548828,113.45093719482422,0.06352066135361167
2020-10-13,118.21428680419922,122.40206058626744,116.7988420703882,122.28491740476053,262330500,113.99723052978516,113.69221878051758,-0.026527356542584424
2020-10-14,118.30216217041016,120.09831317934623,116.76957404628342,118.11668730298548,150712000,114.52241287231445,113.92107955932617,0.0007433565653234275
2020-10-15,117.8335952758789,118.31191695928028,115.33460001024662,115.89101715759735,112559200,114.90507278442382,114.13282287597656,-0.00396076357299624
2020-10-16,116.18384552001953,118.65356390384362,115.9788505454113,118.38999361678148,115393800,115.49077529907227,114.23673614501953,-0.014000674018278758
2020-10-19,113.21630096435547,117.55049456986758,112.90392658334925,117.10145686264569,120639300,115.44001541137695,114.33176620483398,-0.02554180008745477
2020-10-20,114.70984649658203,116.14481893561882,112.87464040688904,113.43105753145504,124423700,115.86464920043946,114.42513717651367,0.013191965463496214
2020-10-21,114.08509063720703,115.8812414376443,113.67509321746148,113.8898519974252,89946000,116.03938522338868,114.57146514892578,-0.005446401319991412
2020-10-22,112.99179077148438,115.2272232061606,111.85942886147818,114.65127845604545,101988000,116.11552658081055,114.62495941162109,-0.009583196714103237
2020-10-23,112.29869079589844,113.7727108032714,111.55679889550252,113.61651989893869,82572600,115.92712631225587,114.62554473876953,-0.006134073730963974
2020-10-26,112.30846405029297,113.77272038759747,110.19016755548854,111.29324542938403,111850700,115.01440734863282,114.62832702636719,8.70291035921511e-05
2020-10-27,113.8215103149414,114.48530673657606,111.81060091157401,112.73796016422024,92276800,114.57512969970703,114.66722717285157,0.01347223717680679
